price,price_liter,title,promotion,brand,container,volumen_unid,quantity_pack,image_url,supermarket,promotion_check,id,specials
12.32,1.33,cervezas clásicas mahou pack de 28 latas de 33 cl.,No promotion,mahou clasica,lata,33 cl,28,https://www.alcampo.es/media/ha9/h39/10033535713310.jpg,Alcampo,no,0,others
14.49,1.56,cervezas mahou 5 estrellas pack 28 latas x 33 cl.,No promotion,mahou 5 estrellas,lata,33 cl,28,https://www.alcampo.es/media/h11/h90/9021161406494.jpg,Alcampo,no,1,others
5.49,1.38,cerveza heineken pack de 12 latas de 33 centilitros,No promotion,heineken,lata,33 cl,12,https://www.alcampo.es/media/h11/hf7/10546392104990.jpg,Alcampo,no,2,others
5.08,1.28,"cervezas amstel 100 % malta pack 12 uds, de 33 cl.",No promotion,amstel original,No specified,33 cl,12,https://www.alcampo.es/media/h71/h0b/10547251052574.jpg,Alcampo,no,3,others
5.75,1.45,cervezas clásicas mahou pack de 12 latas de 33 centilitros,No promotion,mahou clasica,lata,33 cl,12,https://www.alcampo.es/media/hc6/hd0/10519070375966.jpg,Alcampo,no,4,others
5.95,1.5,cervezas mahou 5 estrellas pack de 12 latas de 33 cl.,No promotion,mahou 5 estrellas,lata,33 cl,12,https://www.alcampo.es/media/h8b/h50/10546875990046.jpg,Alcampo,no,5,others
8.48,1.41,cervezas cruzcampo pack 24 uds de 25 cl.,No promotion,cruzcampo,No specified,25 cl,24,https://www.alcampo.es/media/h4a/h37/9546880090142.jpg,Alcampo,no,6,others
4.44,1.12,cerveza con limón radler amstel pack 12 uds. x 33 cl.,No promotion,amstel radler,No specified,33 cl,12,https://www.alcampo.es/media/hcd/hf2/10546699927582.jpg,Alcampo,no,7,radler 
6.19,1.56,cervezas cruzcampo pack 12 uds x 33 cl.,No promotion,cruzcampo,No specified,33 cl,12,https://www.alcampo.es/media/h33/h4f/10518921805854.jpg,Alcampo,no,8,others
0.54,1.08,cerveza alhambra premium lager lata de 50 centilitros,No promotion,alhambra,lata,50 cl,1,https://www.alcampo.es/media/h85/he9/10546409930782.jpg,Alcampo,no,9,others
0.76,1.52,cerveza clásica mahou lata 50 cl.,No promotion,mahou clasica,No specified,50 cl,1,https://www.alcampo.es/media/h7f/hb1/10546873008158.jpg,Alcampo,no,10,others
0.77,1.54,cerveza de color dorado brillante con ligero amargor san miguel especial 50 cl.,No promotion,san miguel,No specified,50 cl,1,https://www.alcampo.es/media/h80/h64/10546342887454.jpg,Alcampo,no,11,others
0.54,1.63,cerveza estrella damm lata de 33 centilitros,No promotion,estrella damm,lata,33 cl,1,https://www.alcampo.es/media/h2d/h1c/8952688476190.jpg,Alcampo,no,12,others
2.88,0.72,cerveza heifer pack de 12 latas de 33 cl.,No promotion,heifer,lata,33 cl,12,https://www.alcampo.es/media/h30/h91/8901497192478.jpg,Alcampo,no,13,others
0.49,1.48,cerveza tostada 0.0 alcohol mahou lata 33 cl.,No promotion,"mahou sin alcohol (0,0%)",lata,33 cl,1,https://www.alcampo.es/media/h38/h49/9006978924574.jpg,Alcampo,no,14,sin alcohol 
0.51,1.54,cerveza sin alcohol free damm lata 33 centilitros,No promotion,free damm,No specified,33 cl,1,https://www.alcampo.es/media/hd3/hce/8952633360414.jpg,Alcampo,no,15,sin alcohol 
0.24,0.72,cerveza heifer lata de 33 cl.,No promotion,heifer,No specified,33 cl,1,https://www.alcampo.es/media/hed/hc1/8898855698462.jpg,Alcampo,no,16,others
0.64,1.93,cerveza doble malta voll damm lata 33 centilitros,No promotion,voll-damm,No specified,33 cl,1,https://www.alcampo.es/media/h16/ha1/8952613961758.jpg,Alcampo,no,17,others
5.82,1.94,cervezas estrella galicia especial pack 12 uds. x 25 cl,No promotion,estrella galicia,No specified,25 cl,12,https://www.alcampo.es/media/hde/h0f/9460774731806.jpg,Alcampo,no,18,others
1.14,2.28,cerveza de trigo alemana paulaner naturtrüf botella 50 cl.,No promotion,paulaner,botella,50 cl,1,https://www.alcampo.es/media/hd5/he5/9888522797086.jpg,Alcampo,no,19,others
0.46,1.39,cerveza con limón sin alcohol shandy cruzcampo lata de 33 cl.,No promotion,"cruzcampo shandy sin alcohol (0,0%)",lata,33 cl,1,https://www.alcampo.es/media/hae/h75/9546888806430.jpg,Alcampo,no,20,sin alcohol 
0.27,0.81,cerveza rubia con malta y maíz de importación holandesa holbrand lata 33 cl.,No promotion,holbrand,lata,33 cl,1,https://www.alcampo.es/media/hf9/h8a/9308416573470.jpg,Alcampo,no,21,others
0.54,1.63,"cerveza 0,0% heineken lata 33 cl.",No promotion,"heineken sin alcohol (0,0%)",lata,33 cl,1,https://www.alcampo.es/media/hb5/h5f/9546883956766.jpg,Alcampo,no,22,sin alcohol 
0.57,1.72,"cerveza sin gluten mahou, lata de 33 cl.",No promotion,mahou sin gluten,lata,33 cl,1,https://www.alcampo.es/media/hc5/h93/8902491275294.jpg,Alcampo,no,23,sin gluten 
0.49,1.48,"cerveza (0,0% alcohol) con sabor a limón free damm lata de 33 centilitros",No promotion,free damm,lata,33 cl,1,https://www.alcampo.es/media/h71/h3e/9069626753054.jpg,Alcampo,no,24,sin alcohol 
0.42,1.27,"cerveza sin alcohol (0,0% vol.) buckler lata de 33 cl.",No promotion,buckler,lata,33 cl,1,https://www.alcampo.es/media/hf6/h16/10033635655710.jpg,Alcampo,no,25,sin alcohol 
0.28,0.84,cerveza amstel clásica lata de 33 centilitros,No promotion,amstel clasica,lata,33 cl,1,https://www.alcampo.es/media/hf7/h2b/9546877861918.jpg,Alcampo,no,26,others
1.03,2.06,cerveza rubia estrella de galicia lata de 50 cl.,No promotion,estrella galicia,lata,50 cl,1,https://www.alcampo.es/media/he4/hf7/9522755239966.jpg,Alcampo,no,27,others
0.49,1.48,"cerveza sin alcohol (0,0% vol.) san miguel 33 cl.",No promotion,"san miguel sin alcohol (0,0%)",No specified,33 cl,1,https://www.alcampo.es/media/h8b/h5f/10396992798750.jpg,Alcampo,no,28,sin alcohol 
0.99,1.98,cerveza alemana de trigo franziskaner naturtrub botella 50 cl.,No promotion,franziskaner,botella,50 cl,1,https://www.alcampo.es/media/h87/hd8/10448403922974.jpg,Alcampo,no,29,others
6.57,3.31,cervezas alhambra reserva 1925 pack 6 uds. x 33 cl.,No promotion,alhambra 1925,No specified,33 cl,6,https://www.alcampo.es/media/h43/ha2/9492132626462.jpg,Alcampo,no,30,others
0.62,1.87,cerveza sin alcohol alhambra lata de 33 centilitros,No promotion,"alhambra sin alcohol (0,0%)",lata,33 cl,1,https://www.alcampo.es/media/hf4/h95/9157802524702.jpg,Alcampo,no,31,sin alcohol 
0.44,1.33,cerveza con limón radler amstel lata de 33 cl.,No promotion,amstel radler,lata,33 cl,1,https://www.alcampo.es/media/ha5/h8b/9546847551518.jpg,Alcampo,no,32,radler 
0.27,0.81,cerveza con limón sin alcohol holbrand lata de 33 cl.,No promotion,holbrand,lata,33 cl,1,https://www.alcampo.es/media/hdd/h75/8890967785502.jpg,Alcampo,no,33,sin alcohol 
0.54,1.63,cerveza alhambra premium lager lata de 33 cl.,No promotion,alhambra,lata,33 cl,1,https://www.alcampo.es/media/h2a/h97/8900932010014.jpg,Alcampo,no,34,others
0.58,1.75,cerveza tostada amstel oro lata de 33 cl.,No promotion,amstel oro,lata,33 cl,1,https://www.alcampo.es/media/h7c/ha9/9546810982430.jpg,Alcampo,no,35,others
0.74,2.24,cerveza ipa mahou 5 estrellas 33 cl,No promotion,mahou ipa,No specified,33 cl,1,https://www.alcampo.es/media/hb2/h52/9543218331678.jpg,Alcampo,no,36,IPA 
0.45,1.36,cerveza sin alcohol lata mahou 33 cl.,No promotion,"mahou sin alcohol (0,0%)",lata,33 cl,1,https://www.alcampo.es/media/h94/h70/9492150386718.jpg,Alcampo,no,37,sin alcohol 
0.64,1.93,cerveza tostada doble lúpulo mahou maestra lata de 33 cl.,No promotion,mahou maestra,lata,33 cl,1,https://www.alcampo.es/media/h69/hb5/9492144259102.jpg,Alcampo,no,38,others
0.62,1.87,cerveza tostada de valencia turia lata 33 cl. ,No promotion,turia,lata,33 cl,1,https://www.alcampo.es/media/hd7/h54/9212228632606.jpg,Alcampo,no,39,others
1.29,1.29,cerveza cruzcampo 1 l.,No promotion,cruzcampo,No specified,1 l,1,https://www.alcampo.es/media/h4c/hbb/10172156543006.jpg,Alcampo,no,40,others
0.61,1.84,cerveza sin filtrar el águila 33 cl.,No promotion,el águila,No specified,33 cl,1,https://www.alcampo.es/media/hb7/hdb/10608071606302.jpg,Alcampo,no,41,others
0.55,1.66,"cerveza (0,0% alcohol) con sabor a limón san miguel radler lata de 33 cl.",No promotion,"san miguel radler sin alcohol (0,0%)",lata,33 cl,1,https://www.alcampo.es/media/h11/hda/10396996960286.jpg,Alcampo,no,42,radler sin alcohol 
1.49,1.49,cerveza clásica mahou botella 1 litro,No promotion,mahou clasica,No specified,1 l,1,https://www.alcampo.es/media/hef/h16/9021165010974.jpg,Alcampo,no,43,others
0.75,0.75,cerveza heifer 1 litro,No promotion,heifer,No specified,1 l,1,https://www.alcampo.es/media/h95/h60/8891090993182.jpg,Alcampo,no,44,others
5.76,1.45,"cerveza tostada 0,0 % alcohol mahou pack 12 latas x 33 cl.",No promotion,"mahou sin alcohol (0,0%)",lata,33 cl,1,https://www.alcampo.es/media/h90/h8d/9475631546398.jpg,Alcampo,no,45,sin alcohol 
0.64,1.93,cerveza mahou 5 estrellas lata 33 centilitros,No promotion,mahou 5 estrellas,No specified,33 cl,1,https://www.alcampo.es/media/h98/hd5/9021147840542.jpg,Alcampo,no,46,others
0.55,1.66,"cerveza tostada con limón 0,0 % alcohol amstel radler 33 cl.",No promotion,"amstel radler sin alcohol (0,0%)",No specified,33 cl,1,https://www.alcampo.es/media/h0b/h70/10172148678686.jpg,Alcampo,no,47,radler sin alcohol 
0.55,1.66,"cerveza (0,0% alcohol) con sabor a limón radler buckler lata de 33 cl.",No promotion,buckler,lata,33 cl,1,https://www.alcampo.es/media/ha6/hb8/9546809868318.jpg,Alcampo,no,48,radler sin alcohol 
4.99,1.66,"cerveza de color dorado, espuma cremosa y sabor consistente mahou pack 12 uds. x. 25 cl.",No promotion,mahou 5 estrellas,No specified,25 cl,12,https://www.alcampo.es/media/h5d/h1d/9021149806622.jpg,Alcampo,no,49,others
1.08,1.08,cerveza alhambra premium lager botella de 1 litro,No promotion,alhambra,botella,1 l,1,https://www.alcampo.es/media/h8c/hd2/10546845450270.jpg,Alcampo,no,50,others
0.56,1.69,"cerveza 0,0 % tostada amstel oro 33 cl.",No promotion,"amstel sin alcohol (0,0%)",No specified,33 cl,1,https://www.alcampo.es/media/had/h49/9548561186846.jpg,Alcampo,no,51,sin alcohol 
2.35,1.95,cervezas mini estrella galicia pack 6 botellas x 20 cl. ,No promotion,estrella galicia,botella,20 cl,6,https://www.alcampo.es/media/h1c/h35/9522694717470.jpg,Alcampo,no,52,others
0.83,1.66,cerveza 5 estrellas mahou lata 50 cl.,No promotion,mahou 5 estrellas,No specified,50 cl,1,https://www.alcampo.es/media/h9e/h61/9021159047198.jpg,Alcampo,no,53,others
0.81,2.45,cerveza tostada ambar export lata de 33 cl.,No promotion,ambar export,lata,33 cl,1,https://www.alcampo.es/media/h5f/hca/10428598747166.jpg,Alcampo,no,54,others
0.54,1.63,cerveza clásica mahou clásica lata 33 centilitros,No promotion,mahou clasica,lata,33 cl,1,https://www.alcampo.es/media/hda/h0c/9021147119646.jpg,Alcampo,no,55,others
0.48,1.45,cerveza heineken lata de 33 centilitros,No promotion,heineken,lata,33 cl,1,https://www.alcampo.es/media/h26/h7c/9546813341726.jpg,Alcampo,no,56,others
3.72,1.87,cervezas estrella de galicia especial pack 6 uds. x 33 cl.,No promotion,estrella galicia,No specified,33 cl,6,https://www.alcampo.es/media/h28/h47/8952668848158.jpg,Alcampo,no,57,others
0.62,1.87,cerveza alhambra especial lata de 33 centilitros,No promotion,alhambra especial,lata,33 cl,1,https://www.alcampo.es/media/h78/hc1/8952381210654.jpg,Alcampo,no,58,others
10.63,2.68,cervezas 1906 reserva especial pack de 12 botellines de 33 cl.,No promotion,estrella galicia 1906,No specified,33 cl,12,https://www.alcampo.es/media/he1/h94/9965385744414.jpg,Alcampo,no,59,others
0.99,3.0,cerveza tipo abadía belga leffe blonde botella 33 cl.,No promotion,leffe,botella,33 cl,1,https://www.alcampo.es/media/h01/h68/8952581324830.jpg,Alcampo,no,60,others
6.48,0.81,"cervezas holbrand, pack de 24 latas de 33 centilitros.",No promotion,holbrand,lata,33 cl,24,https://www.alcampo.es/media/hab/hf5/8947297288222.jpg,Alcampo,no,61,others
0.74,2.24,cerveza 1906 reserva especial 33 cl.,No promotion,estrella galicia 1906,No specified,33 cl,1,https://www.alcampo.es/media/h7f/hbe/10034035523614.jpg,Alcampo,no,62,others
5.76,1.45,cervezas san miguel pack de 12 latas de 33 cl.,No promotion,san miguel,lata,33 cl,12,https://www.alcampo.es/media/h26/h11/10518995566622.jpg,Alcampo,no,63,others
5.95,1.5,cervezas alhambra especial pack de 12 uds. x 33 cl.,No promotion,alhambra especial,No specified,33 cl,12,https://www.alcampo.es/media/hab/h2d/9659369127966.jpg,Alcampo,no,64,others
3.5,2.33,cervezas estrella galicia especial pack de 6 botellines de 25 cl.,No promotion,estrella galicia,No specified,25 cl,6,https://www.alcampo.es/media/h27/h7d/9522783092766.jpg,Alcampo,no,65,others
3.13,2.08,"cervezas sin alcohol (0,0% vol.) estrella galicia pack de 6 botellas de 25 c",No promotion,"estrella galicia sin alcohol (0,0%)",botella,25 cl,6,https://www.alcampo.es/media/h7b/h76/9522724732958.jpg,Alcampo,no,66,sin alcohol 
0.57,1.72,cerveza con limón damm lemon 33cl.,No promotion,damm,No specified,33 cl,1,https://www.alcampo.es/media/h91/ha2/9460756021278.jpg,Alcampo,no,67,others
4.02,2.03,cervezas reserva extra especial 1906 pack 6 uds. x 33 cl,No promotion,estrella galicia 1906,No specified,33 cl,6,https://www.alcampo.es/media/h96/h2e/10033585061918.jpg,Alcampo,no,68,others
1.14,3.45,cerveza negra guinness original botella 33 cl.,No promotion,guinness,botella,33 cl,1,https://www.alcampo.es/media/h75/h33/9546889461790.jpg,Alcampo,no,69,negra 
0.94,2.64,"cerveza corona botella de 33,5 cl.",No promotion,corona,botella,"33,5 cl",1,https://www.alcampo.es/media/hb3/h52/9188484186142.jpg,Alcampo,no,70,others
0.24,0.72,cerveza sin alcohol de origen español heifer lata de 33 cl.,No promotion,heifer,lata,33 cl,1,https://www.alcampo.es/media/hc2/h4c/8898051178526.jpg,Alcampo,no,71,sin alcohol 
0.64,0.19,"cerveza con limón ambar radler, lata de 33 centilitros.",No promotion,ambar radler,lata,33 cl,1,https://www.alcampo.es/media/hc4/h02/8959069388830.jpg,Alcampo,no,72,radler 
0.52,1.57,cerveza radler 0.0% alcohol con limón amstel 33 cl. ,No promotion,"amstel radler sin alcohol (0,0%)",No specified,33 cl,1,https://www.alcampo.es/media/h85/h91/9546875731998.jpg,Alcampo,no,73,radler sin alcohol 
0.49,1.48,cerveza rubia de sabor fresco y de ligero amargor san miguel lata 33 cl.,No promotion,san miguel,lata,33 cl,1,https://www.alcampo.es/media/he5/h75/10396990341150.jpg,Alcampo,no,74,others
7.68,1.93,cerveza doble malta voll damm pack 12 luds de 33 cl.,No promotion,voll-damm,No specified,33 cl,12,https://www.alcampo.es/media/hcb/h59/10411459182622.jpg,Alcampo,no,75,others
0.55,1.66,cerveza con limón sin alcohol mixta mahou lata de 33 centilitros,No promotion,mahou mixta,lata,33 cl,1,https://www.alcampo.es/media/h6a/hbb/8928519684126.jpg,Alcampo,no,76,sin alcohol 
5.34,1.79,cerveza rubia ambar especial pack de 9 latas de 33 centilítros,No promotion,ambar,lata,33 cl,9,https://www.alcampo.es/media/h48/h6c/9556680671262.jpg,Alcampo,no,77,others
9.08,1.51,cerveza clásica mahou pack 24 botellas. 25 cl.,No promotion,mahou clasica,botella,25 cl,24,https://www.alcampo.es/media/h40/h89/9021154361374.jpg,Alcampo,no,78,others
0.41,0.82,cerveza de sabor fuerte elaborada con malta y maiz de holandaholbrand lata de 50 cl.,No promotion,holbrand,lata,50 cl,1,https://www.alcampo.es/media/h2d/h48/8891256799262.jpg,Alcampo,no,79,others
4.8,1.21,cervezas sin alcohol mahou pack de 12 latas de 33 cl.,No promotion,"mahou sin alcohol (0,0%)",lata,33 cl,12,https://www.alcampo.es/media/hb7/h3f/10519455760414.jpg,Alcampo,no,80,sin alcohol 
1.98,1.32,"cerveza sin alcohol mahou, pack 6 uds. x 25 cl.",No promotion,"mahou sin alcohol (0,0%)",No specified,25 cl,6,https://www.alcampo.es/media/hac/h87/9492156416030.jpg,Alcampo,no,81,sin alcohol 
0.67,2.03,cerveza rubia de sabor neutral y con lúpulo acentuado estrella galicia lata 33 cl.,No promotion,estrella galicia,lata,33 cl,1,https://www.alcampo.es/media/h07/h97/8952650235934.jpg,Alcampo,no,82,others
0.99,3.0,cerveza inedit damm botella de 33 cl.,No promotion,inedit,botella,33 cl,1,https://www.alcampo.es/media/h36/h75/8898359328798.jpg,Alcampo,no,83,others
0.68,2.06,cerveza budweiser lata de 33 centilitros,No promotion,budweiser,lata,33 cl,1,https://www.alcampo.es/media/ha8/h44/9605337219102.jpg,Alcampo,no,84,others
0.88,2.66,"cerveza sin gluten estrella damm daura, botella de 33 cl.",No promotion,estrella damm,botella,33 cl,1,https://www.alcampo.es/media/h36/h5c/9167116337182.jpg,Alcampo,no,85,sin gluten 
9.3,1.56,cervezas heineken pack de 18 uds. x 33 cl.,No promotion,heineken,No specified,33 cl,18,https://www.alcampo.es/media/hc1/hc1/9546899587102.jpg,Alcampo,no,86,others
1.0,2.0,cerveza alemana de importación franziskaner lata de 50 cl.,No promotion,franziskaner,lata,50 cl,1,https://www.alcampo.es/media/hde/h8b/10448412213278.jpg,Alcampo,no,87,others
3.24,2.16,"cerveza 0,0 tostada mahou pack 6 uds. x 25 cl",No promotion,"mahou sin alcohol (0,0%)",No specified,25 cl,6,https://www.alcampo.es/media/h1e/he1/9543193690142.jpg,Alcampo,no,88,sin alcohol 
3.12,1.57,"cerveza sin alcohol (0,0% vol.) estrella galicia pack de 6 latas de 33 centilitros",No promotion,"estrella galicia sin alcohol (0,0%)",lata,33 cl,6,https://www.alcampo.es/media/he8/h74/8952645484574.jpg,Alcampo,no,89,sin alcohol 
1.33,4.03,cerveza rubia ipa citra alhambra reserva esencia 33 cl.,No promotion,alhambra ipa,No specified,33 cl,1,https://www.alcampo.es/media/h9d/hf2/10250178658334.jpg,Alcampo,no,90,IPA 
2.24,1.49,cervezas con limón sin alcohol shandy cruzcampo pack 6 uds de 25 cl.,No promotion,"cruzcampo shandy sin alcohol (0,0%)",No specified,25 cl,6,https://www.alcampo.es/media/h8c/he8/9546818158622.jpg,Alcampo,no,91,sin alcohol 
1.78,4.04,cerveza negra guinness draught lata 44 cl.,No promotion,guinness,lata,44 cl,1,https://www.alcampo.es/media/h3e/hf9/9629956800542.jpg,Alcampo,no,92,negra 
1.03,3.12,cerveza sin alcohol clausthaler classic botella de 33 centilitros,No promotion,clausthaler,botella,33 cl,1,https://www.alcampo.es/media/hd3/hd9/8952562122782.jpg,Alcampo,no,93,sin alcohol 
0.8,2.42,cerveza pilsner urquell lata de 33 cl.,No promotion,urquell,lata,33 cl,1,https://www.alcampo.es/media/hcd/h1b/9211124809758.jpg,Alcampo,no,94,others
1.05,3.18,"cerveza sin alcohol, clausthaler unfiltered, botella 33 centilitros.",No promotion,clausthaler,botella,33 cl,1,https://www.alcampo.es/media/hc6/h8b/8949348827166.jpg,Alcampo,no,95,sin alcohol 
4.98,1.66,cervezas heineken botella pack de 12 uds de 25 cl.,No promotion,heineken,botella,25 cl,12,https://www.alcampo.es/media/hd6/h39/9546828578846.jpg,Alcampo,no,96,others
0.64,1.93,cerveza tostada san miguel selecta 33 cl.,No promotion,san miguel selecta,No specified,33 cl,1,https://www.alcampo.es/media/ha3/hbb/10396994437150.jpg,Alcampo,no,97,others
2.99,2.26,"cerveza sin gluten estrella galicia especial, 4 uds x de 33 cl.",No promotion,estrella galicia sin gluten,No specified,33 cl,1,https://www.alcampo.es/media/hac/hf5/10564334059550.jpg,Alcampo,no,98,sin gluten 
4.39,1.46,cerveza rubia y aroma ligeramente afrutado mahou pack12 botellas de 25 cl.,No promotion,mahou clasica,botella,25 cl,12,https://www.alcampo.es/media/hd5/h2c/9021154852894.jpg,Alcampo,no,99,others
1.17,3.54,cerveza belga stella artois botella 33 cl.,No promotion,stella artoi,botella,33 cl,1,https://www.alcampo.es/media/h2f/hf6/8897047625758.jpg,Alcampo,no,100,others
11.69,1.94,cerveza mahou 5 estrellas pack de 24 botellines de 25 cl ,No promotion,mahou 5 estrellas,No specified,25 cl,24,https://www.alcampo.es/media/h63/h09/9511081279518.jpg,Alcampo,no,101,others
1.19,1.19,cerveza cruz del sur 1 litro,No promotion,cruz del sur,No specified,1 l,1,https://www.alcampo.es/media/hb0/he9/9626884472862.jpg,Alcampo,no,102,others
0.57,1.72,cerveza carlsberg lata de 33 centilitros,No promotion,carlsberg,lata,33 cl,1,https://www.alcampo.es/media/h6a/hd2/10486221340702.jpg,Alcampo,no,103,others
1.0,2.0,cerveza sin alcohol franziskaner botella de 50 centilitros,No promotion,franziskaner,No specified,50 cl,1,https://www.alcampo.es/media/h5e/hf0/8893740285982.jpg,Alcampo,no,104,sin alcohol 
0.89,2.69,cerveza rubia ambar 1900 botella de 33 centilitros,No promotion,ambar 1900,botella,33 cl,1,https://www.alcampo.es/media/h36/h96/9915940831262.jpg,Alcampo,no,105,others
1.07,2.14,cerveza aaemana de trigo franziskaner dunkel botella 50 cl.,No promotion,franziskaner,botella,50 cl,1,https://www.alcampo.es/media/h4c/h7b/8952474599454.jpg,Alcampo,no,106,others
1.0,3.03,cerveza tipo abadía belga leffe brune botella 33 cl.,No promotion,leffe,botella,33 cl,1,https://www.alcampo.es/media/h16/hce/10448425189406.jpg,Alcampo,no,107,others
0.58,1.75,cerveza golden lager sam miguel magna 33 cl,No promotion,san miguel magna,No specified,33 cl,1,https://www.alcampo.es/media/hc4/h0e/9543201783838.jpg,Alcampo,no,108,others
1.18,2.68,"cerveza premium extra lúpulo, ipa ambar lata 44 cl. ",No promotion,ambar ipa,lata,44 cl,1,https://www.alcampo.es/media/h70/he9/9770112942110.jpg,Alcampo,no,109,IPA 
0.57,1.72,"cerveza 0,0 % san miguel magna 33 cl.",No promotion,"san miguel sin alcohol (0,0%)",No specified,33 cl,1,https://www.alcampo.es/media/h29/hab/10250097819678.jpg,Alcampo,no,110,sin alcohol 
5.69,2.87,cervezas 1906 red vintage pack 6 uds. x 33 cl.,No promotion,estrella galicia 1906 red,No specified,33 cl,6,https://www.alcampo.es/media/h92/h64/9893418172446.jpg,Alcampo,no,111,others
1.19,3.6,cerveza italiana peroni 33 cl.,No promotion,peroni,No specified,33 cl,1,https://www.alcampo.es/media/h89/ha1/10610808553502.jpg,Alcampo,no,112,others
2.91,1.94,cerveza especial mini estrella galicia pack 6 uds. x 25 cl. ,No promotion,estrella galicia,No specified,25 cl,6,https://www.alcampo.es/media/h08/h4d/9130795958302.jpg,Alcampo,no,113,others
1.21,1.21,cerveza sin alcohol alhambra botella de 1 litro,No promotion,"alhambra sin alcohol (0,0%)",botella,1 l,1,https://www.alcampo.es/media/h24/hf7/10546856198174.jpg,Alcampo,no,114,sin alcohol 
2.14,1.42,cervezas sin alcohol alhambra pack de 6 uds x 25 cl.,No promotion,"alhambra sin alcohol (0,0%)",No specified,25 cl,6,https://www.alcampo.es/media/hfc/hd9/9492130365470.jpg,Alcampo,no,115,sin alcohol 
0.8,2.42,"cerveza doble lúpulo, mahou maestra, botella de 33 centilitros.",No promotion,mahou maestra,botella,33 cl,1,https://www.alcampo.es/media/h8e/hef/8950344777758.jpg,Alcampo,no,116,others
5.88,2.96,cervezas 1906 reserva especial pack de 6 botellines de 33 cl.,No promotion,estrella galicia 1906,No specified,33 cl,6,https://www.alcampo.es/media/hea/hc4/9965496107038.jpg,Alcampo,no,117,others
0.6,1.81,cerveza ambar especial lata de 33 centilitros,No promotion,ambar,lata,33 cl,1,https://www.alcampo.es/media/h1d/hba/9915987722270.jpg,Alcampo,no,118,others
0.59,1.78,cerveza amstel extra lata de 33 cl.,No promotion,amstel extra,lata,33 cl,1,https://www.alcampo.es/media/h1d/hbc/9630042652702.jpg,Alcampo,no,119,others
0.6,1.81,"cerveza sin gluten ambar, lata de 33 cl.",No promotion,ambar sin gluten,lata,33 cl,1,https://www.alcampo.es/media/h03/h4a/8927266603038.jpg,Alcampo,no,120,sin gluten 
1.17,3.54,cerveza con lima y tequila desperados 33 cl.,No promotion,desperado,No specified,33 cl,1,https://www.alcampo.es/media/h58/ha9/10172153954334.jpg,Alcampo,no,121,others
0.59,1.78,"cerveza (0,0% alcohol) con sabor a limón ambar lemon lata de 33 cl.",No promotion,"ambar sin alcohol (0,0%)",lata,33 cl,1,https://www.alcampo.es/media/hff/h6d/9915975467038.jpg,Alcampo,no,122,sin alcohol 
0.68,1.36,cerveza ambar premium lata de 50 cl.,No promotion,ambar,lata,50 cl,1,https://www.alcampo.es/media/h1e/hf2/9915928838174.jpg,Alcampo,no,123,others
1.08,3.27,cerveza mojito tequila desperados 33 cl.,No promotion,desperado,No specified,33 cl,1,https://www.alcampo.es/media/hf3/h6b/9546841358366.jpg,Alcampo,no,124,others
3.24,0.81,cervezas amstel clásica pack de 12 latas de 33 cl.,No promotion,amstel clasica,lata,33 cl,12,https://www.alcampo.es/media/h72/h91/9546902077470.jpg,Alcampo,no,125,others
0.5,1.51,"cerveza 0.0 %, sin alcohol, tostada free damm 33 cl",No promotion,free damm,No specified,33 cl,1,https://www.alcampo.es/media/hc8/h36/9893464735774.jpg,Alcampo,no,126,sin alcohol 
0.49,1.48,cerveza el águila 1900 33 cl.,No promotion,el águila,No specified,33 cl,1,https://www.alcampo.es/media/h96/h62/10608097755166.jpg,Alcampo,no,127,others
2.88,0.72,cerveza sin alcohol heifer pack de 12 latas de 33 cl.,No promotion,heifer,No specified,33 cl,1,https://www.alcampo.es/media/hf4/h1e/8890423377950.jpg,Alcampo,no,128,sin alcohol 
1.79,5.42,cerveza rubia duvel botella 33 cl.,No promotion,duvel,botella,33 cl,1,https://www.alcampo.es/media/h68/h6b/10519108026398.jpg,Alcampo,no,129,others
0.52,1.57,"cerveza sin alcohol (0,0% vol.) estrella galicia lata de 33 centilitros",No promotion,"estrella galicia sin alcohol (0,0%)",lata,33 cl,1,https://www.alcampo.es/media/h21/hce/8952670158878.jpg,Alcampo,no,130,sin alcohol 
1.19,3.6,cerveza de trigo blanca belga hoegaarden botella 33 cl.,No promotion,hoegaarden,botella,33 cl,1,https://www.alcampo.es/media/hdd/hb5/8890241908766.jpg,Alcampo,no,131,others
3.98,3.01,"cerveza roja alhambra reserva, pack de 4 uds. x 33 cl.",No promotion,alhambra roja,No specified,33 cl,4,https://www.alcampo.es/media/h21/h16/10407829700638.jpg,Alcampo,no,132,others
0.65,1.96,cerveza sin alcohol 0;0 % tostada ambar 33 cl.,No promotion,"ambar sin alcohol (0,0%)",No specified,33 cl,1,https://www.alcampo.es/media/h59/hd8/10250106765342.jpg,Alcampo,no,133,sin alcohol 
0.87,2.63,"cervezas sin alcohol (0,0% vol.), sin gluten ambar green, botella de 33 cl.",No promotion,ambar sin gluten,botella,33 cl,1,https://www.alcampo.es/media/h9d/h65/8898048360478.jpg,Alcampo,no,134,sin alcohol sin gluten 
0.84,2.54,cerveza sin filtrar el águila 33 cl.,No promotion,el águila,No specified,33 cl,1,https://www.alcampo.es/media/hb9/hf3/9548548964382.jpg,Alcampo,no,135,others
