price,price_liter,title,promotion,brand,container,volumen_unid,quantity_pack,image_url,supermarket
1.09,3.3,"Cerveza MAHOU Maestra, botellín 33 cl",No promotion,mahou maestra,No specified,33 cl,1,https://supermercado.eroski.es/images/588525.jpg,Eroski
3.75,2.52,"Cerveza americana BUDWEISER, pack botellín 6x25 cl",No promotion,americana budweiser,No specified,25 cl,6,https://supermercado.eroski.es/images/19112408.jpg,Eroski
3.36,2.24,"Cerveza Lager Auténtica LA SALVE Bilbao, pack botellín 6x25 cl",No promotion,lager auténtica la salve bilbao,No specified,25 cl,6,https://supermercado.eroski.es/images/18706028.jpg,Eroski
12.29,3.46,"Cerveza mexicana CORONA, pack botellín 10x35,5 cl",No promotion,mexicana corona,No specified,"35,5 cl",10,https://supermercado.eroski.es/images/10926327.jpg,Eroski
0.68,2.06,"Cerveza Especial ALHAMBRA, lata 33 cl",No promotion,especial alhambra,lata,33 cl,1,https://supermercado.eroski.es/images/308619.jpg,Eroski
0.68,2.06,"Cerveza CARLSBERG, lata 33 cl",No promotion,carlsberg,lata,33 cl,1,https://supermercado.eroski.es/images/4300588.jpg,Eroski
5.09,1.68,"Cerveza clásica MAHOU, pack botellín 12x25 cl",No promotion,clásica mahou,No specified,25 cl,12,https://supermercado.eroski.es/images/175588.jpg,Eroski
1.41,1.41,"Cerveza SAN MIGUEL, botella 1 litro",No promotion,san miguel,botella,1 l,1,https://supermercado.eroski.es/images/311712.jpg,Eroski
0.59,1.79,"Cerveza MAHOU Clásica, lata 33 cl",No promotion,mahou clásica,lata,33 cl,1,https://supermercado.eroski.es/images/465757.jpg,Eroski
2.64,1.76,"Cerveza sin alcohol MAHOU, pack botellín 6x25 cl",No promotion,sin alcohol mahou,No specified,25 cl,6,https://supermercado.eroski.es/images/15045867.jpg,Eroski
1.39,2.78,"Cerveza sin FRANZISKANER, botellín 50 cl",No promotion,sin franziskaner,No specified,50 cl,1,https://supermercado.eroski.es/images/17506288.jpg,Eroski
1.35,2.7,"Cerveza alemana FRANZISKANER, lata 50 cl",No promotion,alemana franziskaner,lata,50 cl,1,https://supermercado.eroski.es/images/10917219.jpg,Eroski
0.9,2.73,"Cerveza SAN MIGUEL Selecta, botellín 33 cl",No promotion,san miguel selecta,No specified,33 cl,1,https://supermercado.eroski.es/images/22226054.jpg,Eroski
0.67,2.03,"Cerveza Magna SAN MIGUEL, lata 33 cl",No promotion,magna san miguel,lata,33 cl,1,https://supermercado.eroski.es/images/465716.jpg,Eroski
1.42,1.42,"Cerveza clásica MAHOU, botella 1 litro",No promotion,clásica mahou,botella,1 l,1,https://supermercado.eroski.es/images/17825571.jpg,Eroski
0.82,2.48,"Cerveza sin gluten SAN MIGUEL, botellín 33 cl",No promotion,sin gluten san miguel,No specified,33 cl,1,https://supermercado.eroski.es/images/23591811.jpg,Eroski
1.99,5.61,"Cerveza All Day Ipa FOUNDERS, lata 35,5 cl",No promotion,all day ipa founders,lata,"35,5 cl",1,https://supermercado.eroski.es/images/15957939.jpg,Eroski
1.82,5.52,"Cerveza belga GRIMBERGEN BLONDE, botellín 33 cl",No promotion,belga grimbergen blonde,No specified,33 cl,1,https://supermercado.eroski.es/images/23466253.jpg,Eroski
1.2,3.64,"Cerveza Ipa Yakima SAN MIGUEL, lata 33 cl",No promotion,ipa yakima san miguel,lata,33 cl,1,https://supermercado.eroski.es/images/7522493.jpg,Eroski
0.63,1.91,"Cerveza sin alcohol sabor manzana 0,0 SAN MIGUEL, lata 33 cl",No promotion,"sin alcohol sabor manzana 0,0 san miguel",lata,33 cl,1,https://supermercado.eroski.es/images/17722950.jpg,Eroski
1.87,5.67,"Cerveza tostada LA SALVE Munich, botellín 33 cl",No promotion,tostada la salve munich,No specified,33 cl,1,https://supermercado.eroski.es/images/19524180.jpg,Eroski
2.61,1.76,"Cerveza 0,0 limón SAN MIGUEL, pack botellín 6x25 cl",No promotion,"0,0 limón san miguel",No specified,25 cl,6,https://supermercado.eroski.es/images/11000726.jpg,Eroski
0.82,1.64,"Cerveza MAHOU Clásica, lata 50 cl",No promotion,mahou clásica,lata,50 cl,1,https://supermercado.eroski.es/images/22226039.jpg,Eroski
0.69,2.09,"Cerveza Radler ALHAMBRA, lata 33 cl",No promotion,radler alhambra,lata,33 cl,1,https://supermercado.eroski.es/images/9102260.jpg,Eroski
1.49,2.98,"Cerveza alemana FRANZISKANER Dunkel, botellín 50 cl",No promotion,alemana franziskaner dunkel,No specified,50 cl,1,https://supermercado.eroski.es/images/938980.jpg,Eroski
3.49,2.32,"Cerveza ALHAMBRA Tradición, pack botellín 6x25 cl",No promotion,alhambra tradición,No specified,25 cl,6,https://supermercado.eroski.es/images/18248922.jpg,Eroski
1.2,3.64,"Cerveza Lager Auténtica LA SALVE, botellín 33 cl","1,68 € Antes",lager auténtica la salve,No specified,33 cl,1,https://supermercado.eroski.es/images/570473.jpg,Eroski
1.16,3.52,"Cerveza BUDWEISER, botellín 33 cl",No promotion,budweiser,No specified,33 cl,1,https://supermercado.eroski.es/images/465690.jpg,Eroski
2.75,1.84,"Cerveza MAHOU Clásica, pack botellín 6x25 cl",No promotion,mahou clásica,No specified,25 cl,6,https://supermercado.eroski.es/images/15982986.jpg,Eroski
1.26,3.82,"Cerveza Fresca SAN MIGUEL, botellín 33 cl",No promotion,fresca san miguel,No specified,33 cl,1,https://supermercado.eroski.es/images/21025309.jpg,Eroski
0.84,2.55,"Cerveza Manila SAN MIGUEL, lata 33 cl",No promotion,manila san miguel,lata,33 cl,1,https://supermercado.eroski.es/images/13791421.jpg,Eroski
3.33,4.44,"Cerveza ABADÍA LEFFE Blonde, botella 75 cl",No promotion,abadía leffe blonde,botella,75 cl,1,https://supermercado.eroski.es/images/23486905.jpg,Eroski
0.66,2.0,"Cerveza Magna Roja 0,0 SAN MIGUEL, lata 33 cl",No promotion,"magna roja 0,0 san miguel",lata,33 cl,1,https://supermercado.eroski.es/images/21252903.jpg,Eroski
4.0,5.71,Cerveza Reserva 1925 ALHAMBRA botella 70 cl,No promotion,"reserva 1925 alhambra botella 70 cl
1 litro a 5,71 €
ahora
4,00 €
añadir
añadir a la lista",botella,70 cl,1,https://supermercado.eroski.es/images/14061709.jpg,Eroski
1.56,4.73,"Cerveza WARSTEINER, botellín 33 cl",No promotion,warsteiner,No specified,33 cl,1,https://supermercado.eroski.es/images/323808.jpg,Eroski
4.69,3.12,"Cerveza CARLSBERG, pack botellín 6x25 cl",No promotion,carlsberg,No specified,25 cl,6,https://supermercado.eroski.es/images/21025283.jpg,Eroski
0.7,2.12,"Cerveza Radler MAHOU 5 Estrellas, lata 33 cl",No promotion,radler mahou 5 estrellas,lata,33 cl,1,https://supermercado.eroski.es/images/21662788.jpg,Eroski
1.18,3.58,"Cerveza maestra Dunkel MAHOU, botellín 33 cl",No promotion,maestra dunkel mahou,No specified,33 cl,1,https://supermercado.eroski.es/images/23057417.jpg,Eroski
1.8,5.45,"Cerveza APA Txirene LA SALVE, botellín 33 cl",No promotion,apa txirene la salve,No specified,33 cl,1,https://supermercado.eroski.es/images/19191956.jpg,Eroski
1.76,5.33,"Cerveza barrica MAHOU, botellín 33 cl",No promotion,barrica mahou,No specified,33 cl,1,https://supermercado.eroski.es/images/592782.jpg,Eroski
1.12,3.39,  0,"1,32 € Antes",mexicana negra modelo,No specified,33 cl,1,https://supermercado.eroski.es/images/6352488.jpg,Eroski
0.81,2.45,"Cerveza SAN MIGUEL 1516, lata 33 cl",No promotion,san miguel 1516,lata,33 cl,1,https://supermercado.eroski.es/images/21025416.jpg,Eroski
1.08,3.27,Cerveza Manila SAN MIGUEL botellín 33 cl,No promotion,"manila san miguel botellín 33 cl
1 litro a 3,27 €
ahora
1,08 €
añadir
añadir a la lista",No specified,33 cl,1,https://supermercado.eroski.es/images/15046212.jpg,Eroski
1.12,3.15,  0,"1,32 € Antes",pacífico,No specified,"35,5 cl",1,https://supermercado.eroski.es/images/15093529.jpg,Eroski
1.02,3.09,"Cerveza SAN MIGUEL 1516, botellín 33 cl",No promotion,san miguel 1516,No specified,33 cl,1,https://supermercado.eroski.es/images/19501303.jpg,Eroski
2.99,8.42,"Cerveza Centennial Ipa FOUNDERS, botellín 35,5 cl",No promotion,centennial ipa founders,No specified,"35,5 cl",1,https://supermercado.eroski.es/images/19501337.jpg,Eroski
2.99,8.42,"Cerveza Porter FOUNDERS, botellín 35,5 cl",No promotion,porter founders,No specified,"35,5 cl",1,https://supermercado.eroski.es/images/16898751.jpg,Eroski
1.55,3.1,"Cerveza WARSTEINER, lata 50 cl",No promotion,warsteiner,lata,50 cl,1,https://supermercado.eroski.es/images/19501170.jpg,Eroski
2.99,8.42,"Cerveza All Day Ipa FOUNDERS, botellín 35,5 cl",No promotion,all day ipa founders,No specified,"35,5 cl",1,https://supermercado.eroski.es/images/21320403.jpg,Eroski
4.3,6.14,"Cerveza roja ALHAMBRA, botella 70 cl",No promotion,roja alhambra,botella,70 cl,1,https://supermercado.eroski.es/images/18529271.jpg,Eroski
2.99,7.97,"Cerveza Casimiro Ale MAHOU, botellín 37,5 cl",No promotion,casimiro ale mahou,No specified,"37,5 cl",1,https://supermercado.eroski.es/images/21034434.jpg,Eroski
1.08,3.27,  0,"1,28 € Antes",cubanisto,No specified,33 cl,1,https://supermercado.eroski.es/images/18529305.jpg,Eroski
2.99,7.97,"Cerveza Casimiro Extra MAHOU, botellín 37,5 cl",No promotion,casimiro extra mahou,No specified,"37,5 cl",1,https://supermercado.eroski.es/images/5594999.jpg,Eroski
7.04,2.12,"Cerveza especial ESTRELLA GALICIA, pack lata 10x33 cl",No promotion,especial estrella galicia,lata,33 cl,10,https://supermercado.eroski.es/images/8655235.jpg,Eroski
6.44,2.16,"Cerveza especial ESTRELLA GALICIA, pack botellín 12x25 cl",No promotion,especial estrella galicia,No specified,25 cl,12,https://supermercado.eroski.es/images/13756101.jpg,Eroski
9.6,2.42,"Cerveza VOLL-DAMM, pack lata 12x33 cl",No promotion,voll-damm,lata,33 cl,12,https://supermercado.eroski.es/images/11798923.jpg,Eroski
2.95,0.76,"Cerveza AURUM, pack 12x33 cl",No promotion,aurum,No specified,33 cl,12,https://supermercado.eroski.es/images/7095318.jpg,Eroski
7.8,1.97,"Cerveza HEINEKEN, pack lata 12x33 cl",No promotion,heineken,lata,33 cl,12,https://supermercado.eroski.es/images/1850189.jpg,Eroski
6.12,3.09,"Cerveza 1906, pack botellín 6x33 cl",No promotion,1906,No specified,33 cl,6,https://supermercado.eroski.es/images/1850163.jpg,Eroski
3.29,2.2,"Cerveza especial ESTRELLA GALICIA, pack botellín 6x25 cl",No promotion,especial estrella galicia,No specified,25 cl,6,https://supermercado.eroski.es/images/18594176_2.jpg,Eroski
7.44,1.88,Next,"Cerveza AMSTEL Radler, pack lata 12x33 cl 1 LITRO A 1,88 €",amstel radler,lata,33 cl,12,https://supermercado.eroski.es/images/18594176_2.jpg,Eroski
6.48,1.64,  0,"7,32 € Antes",keler,lata,33 cl,12,https://supermercado.eroski.es/images/18594176_2.jpg,Eroski
0.82,2.48,"Cerveza VOLL-DAMM, lata 33 cl",No promotion,voll-damm,lata,33 cl,1,https://supermercado.eroski.es/images/18594176_2.jpg,Eroski
6.53,2.92,"Cerveza 1906 ESTRELLA GALICIA, pack 9x25 cl",No promotion,1906 estrella galicia,No specified,25 cl,9,https://supermercado.eroski.es/images/17820036.jpg,Eroski
0.71,2.15,"Cerveza especial ESTRELLA GALICIA, lata 33 cl",No promotion,especial estrella galicia,lata,33 cl,1,https://supermercado.eroski.es/images/336073.jpg,Eroski
8.99,1.52,  0,"11,51 € Antes",heineken,lata,33 cl,18,https://supermercado.eroski.es/images/10277796.jpg,Eroski
7.0,2.12,"Cerveza AMSTEL Oro, pack lata 10x33 cl",No promotion,amstel oro,lata,33 cl,10,https://supermercado.eroski.es/images/1850197.jpg,Eroski
0.63,1.91,"Cerveza con limón AMSTEL Radler, lata 33 cl",No promotion,con limón amstel radler,lata,33 cl,1,https://supermercado.eroski.es/images/16050700.jpg,Eroski
6.8,1.73,"Cerveza AMSTEL, pack lata 12x33 cl",No promotion,amstel,lata,33 cl,12,https://supermercado.eroski.es/images/22212476.jpg,Eroski
